ID,INV,DATE,CATALOG,PCODE,QTY,custnum
4124,215450.0,9/98/3 00:00:00,Pets,PT3100,3.0,4513000
4125,232688.0,11/98/15 00:00:00,Sports,SP2400,4.0,4513000
4126,239012.0,12/98/12 00:00:00,Sports,SP3100,1.0,4513000
4127,239673.0,12/98/15 00:00:00,Toys,TY21OO,4.0,4513000
4128,240401.0,12/98/18 00:00:00,Toys,TY1750,1.0,4513000
4129,240401.0,12/98/18 00:00:00,Toys,TY2100,1.0,4513000
4130,240401.0,12/98/18 00:00:00,Toys,TY4700,1.0,4513000
4131,117753.0,8/00/11 00:00:00,Sports,SP2300,1.0,4513000
4132,126407.0,9/00/26 00:00:00,Pets,PT4200,1.0,4513000
4133,156275.0,3/01/3 00:00:00,Toys,TY4600,1.0,4513000
4134,165075.0,4/01/21 00:00:00,Pets,PT1100,1.0,4513000
4135,165075.0,4/01/21 00:00:00,Pets,PT2100,2.0,4513000
4136,165075.0,4/01/21 00:00:00,Pets,PT4300,3.0,4513000
4137,102137.0,1/97/28 00:00:00,Gardening,GD3400,1.0,4617000
4138,102695.0,2/97/1 00:00:00,Pets,PT2000,1.0,4617000
4139,102695.0,2/97/1 00:00:00,Pets,PT4100,1.0,4617000
4140,102695.0,2/97/1 00:00:00,Pets,PT4500,1.0,4617000
4141,112505.0,4/97/5 00:00:00,Sports,SP1600,4.0,4617000
4142,166210.0,1/98/19 00:00:00,Software,SW1991,1.0,4617000
4143,170880.0,2/98/15 00:00:00,Sports,SP2000,4.0,4617000
4144,172125.0,2/98/22 00:00:00,Gardening,GD1400,3.0,4617000
4145,201877.0,7/98/7 00:00:00,Sports,SP2300,1.0,4617000
4146,214491.0,8/98/30 00:00:00,Software,SW2147,2.0,4617000
4147,214491.0,8/98/30 00:00:00,Software,SW3545,1.0,4617000
4148,214491.0,8/98/30 00:00:00,Software,SW6531,1.0,4617000
4149,216398.0,9/98/7 00:00:00,Gardening,GD1200,1.0,4617000
4150,226610.0,10/98/20 00:00:00,Toys,TY4200,4.0,4617000
4151,228471.0,10/98/28 00:00:00,Software,SW3895,4.0,4617000
4152,233651.0,11/98/19 00:00:00,Sports,SP2400,1.0,4617000
4153,234780.0,11/98/24 00:00:00,Sports,SP1100,1.0,4617000
4154,102137.0,5/00/7 00:00:00,Gardening,GD3400,1.0,4617000
4155,102695.0,5/00/11 00:00:00,Pets,PT2000,1.0,4617000
4156,102695.0,5/00/11 00:00:00,Pets,PT4100,1.0,4617000
4157,102695.0,5/00/11 00:00:00,Pets,PT4500,1.0,4617000
4158,112505.0,7/00/13 00:00:00,Sports,SP1600,4.0,4617000
4159,166210.0,4/01/28 00:00:00,Software,sw1991,1.0,4617000
4160,170880.0,5/01/25 00:00:00,Sports,sp2000,4.0,4617000
4161,112677.0,4/97/6 00:00:00,Gardening,GD1001,1.0,4638000
4162,116996.0,4/97/30 00:00:00,Sports,SP2000,1.0,4638000
4163,121129.0,5/97/22 00:00:00,Pets,PT1100,1.0,4638000
4164,121129.0,5/97/22 00:00:00,Pets,PT1400,3.0,4638000
4165,121129.0,5/97/22 00:00:00,Pets,PT2200,1.0,4638000
4166,125077.0,6/97/12 00:00:00,Toys,TY4300,4.0,4638000
4167,144352.0,9/97/21 00:00:00,Sports,SP2500,1.0,4638000
4168,176807.0,3/98/18 00:00:00,Gardening,GD1200,1.0,4638000
4169,176807.0,3/98/18 00:00:00,Gardening,GD1300,1.0,4638000
4170,176807.0,3/98/18 00:00:00,Gardening,GD3100,1.0,4638000
4171,196447.0,6/98/14 00:00:00,Toys,TY5100,1.0,4638000
4172,215452.0,9/98/3 00:00:00,Sports,SP1300,1.0,4638000
4173,215452.0,9/98/3 00:00:00,Sports,SP2500,1.0,4638000
4174,215452.0,9/98/3 00:00:00,Sports,SP3000,1.0,4638000
4175,233409.0,11/98/18 00:00:00,Sports,sp2000,2.0,4638000
4176,233409.0,11/98/18 00:00:00,Sports,SP2300,2.0,4638000
4177,233409.0,11/98/18 00:00:00,Sports,SP2700,1.0,4638000
4178,233409.0,11/98/18 00:00:00,Sports,SP3000,1.0,4638000
4179,112677.0,7/00/14 00:00:00,Gardening,GD1001,1.0,4638000
4180,116996.0,8/00/7 00:00:00,Sports,SP2000,1.0,4638000
4181,121129.0,8/00/29 00:00:00,Pets,PT1100,1.0,4638000
4182,121129.0,8/00/29 00:00:00,Pets,PT1400,3.0,4638000
4183,121129.0,8/00/29 00:00:00,Pets,PT2200,1.0,4638000
4184,125077.0,9/00/19 00:00:00,Toys,TY4300,4.0,4638000
4185,144352.0,12/00/29 00:00:00,Sports,SP2500,1.0,4638000
4186,114466.0,4/97/16 00:00:00,Sports,SP1400,1.0,4763000
4187,121131.0,5/97/22 00:00:00,Gardening,GD3100,1.0,4763000
4188,129279.0,7/97/4 00:00:00,Toys,TY17OO,1.0,4763000
4189,146602.0,10/97/3 00:00:00,Software,SW7935,1.0,4763000
4190,157823.0,12/97/2 00:00:00,Pets,PT2000,1.0,4763000
4191,157823.0,12/97/2 00:00:00,Pets,PT2100,2.0,4763000
4192,157823.0,12/97/2 00:00:00,Pets,PT3100,3.0,4763000
4193,157823.0,12/97/2 00:00:00,Pets,PT3300,1.0,4763000
4194,165862.0,1/98/17 00:00:00,Gardening,GD1300,2.0,4763000
4195,169210.0,2/98/6 00:00:00,Sports,SP3400,1.0,4763000
4196,176210.0,3/98/15 00:00:00,Software,SW7383,1.0,4763000
4197,177198.0,3/98/20 00:00:00,Sports,SP2600,1.0,4763000
4198,177198.0,3/98/20 00:00:00,Sports,SP3400,1.0,4763000
4199,190862.0,5/98/21 00:00:00,Sports,SP3300,1.0,4763000
4200,193608.0,6/98/2 00:00:00,Collectibles,CC3300,4.0,4763000
4201,207418.0,7/98/31 00:00:00,Toys,TY1850,1.0,4763000
4202,216129.0,9/98/6 00:00:00,Sports,SP1000,1.0,4763000
4203,216129.0,9/98/6 00:00:00,Sports,SP2600,1.0,4763000
4204,216129.0,9/98/6 00:00:00,Sports,SP2700,1.0,4763000
4205,216129.0,9/98/6 00:00:00,Sports,SP3200,1.0,4763000
4206,221632.0,9/98/29 00:00:00,Toys,TY2600,1.0,4763000
4207,221632.0,9/98/29 00:00:00,Toys,TY3500,1.0,4763000
4208,221632.0,9/98/29 00:00:00,Toys,TY5100,1.0,4763000
4209,221864.0,9/98/30 00:00:00,Gardening,GD3100,1.0,4763000
4210,114466.0,7/00/24 00:00:00,Sports,SP1400,1.0,4763000
4211,121131.0,8/00/29 00:00:00,Gardening,gd3100,1.0,4763000
4212,129279.0,10/00/11 00:00:00,Toys,TY1700,1.0,4763000
4213,146602.0,1/01/10 00:00:00,Software,SW7935,1.0,4763000
4214,157823.0,3/01/11 00:00:00,Pets,PT2000,1.0,4763000
4215,157823.0,3/01/11 00:00:00,Pets,PT2100,2.0,4763000
4216,157823.0,3/01/11 00:00:00,Pets,PT3100,3.0,4763000
4217,157823.0,3/01/11 00:00:00,Pets,PT3300,1.0,4763000
4218,165862.0,4/01/26 00:00:00,Gardening,GD1300,2.0,4763000
4219,169210.0,5/01/16 00:00:00,Sports,SP3400,1.0,4763000
4220,104483.0,2/97/14 00:00:00,Sports,SP3200,1.0,4891000
4221,136327.0,8/97/10 00:00:00,Toys,TY1650,1.0,4891000
4222,136327.0,8/97/10 00:00:00,Toys,TY1750,1.0,4891000
4223,136327.0,8/97/10 00:00:00,Toys,TY3700,1.0,4891000
4224,136327.0,8/97/10 00:00:00,Toys,TY4300,3.0,4891000
4225,143183.0,9/97/15 00:00:00,Pets,PT1400,1.0,4891000
4226,143183.0,9/97/15 00:00:00,Pets,PT3300,1.0,4891000
4227,143183.0,9/97/15 00:00:00,Pets,PT4200,1.0,4891000
4228,160286.0,12/97/15 00:00:00,Software,SW4825,3.0,4891000
4229,207864.0,8/98/2 00:00:00,Sports,SP3000,3.0,4891000
4230,226837.0,10/98/21 00:00:00,Sports,SP2200,1.0,4891000
4231,104483.0,5/00/24 00:00:00,Sports,SP3200,1.0,4891000
4232,136327.0,11/00/17 00:00:00,Toys,TY1650,1.0,4891000
4233,136327.0,11/00/17 00:00:00,Toys,TY1750,1.0,4891000
4234,136327.0,11/00/17 00:00:00,Toys,TY3700,1.0,4891000
4235,136327.0,11/00/17 00:00:00,Toys,TY4300,3.0,4891000
4236,143183.0,12/00/23 00:00:00,Pets,PT1400,1.0,4891000
4237,143183.0,12/00/23 00:00:00,Pets,PT3300,1.0,4891000
4238,143183.0,12/00/23 00:00:00,Pets,PT4200,1.0,4891000
4239,160286.0,3/01/24 00:00:00,Software,SW4825,3.0,4891000
4240,105851.0,2/97/23 00:00:00,Gardening,GD1500,1.0,4941000
4241,112885.0,4/97/7 00:00:00,Toys,TY1200,1.0,4941000
4242,112885.0,4/97/7 00:00:00,Toys,TY2200,2.0,4941000
4243,112885.0,4/97/7 00:00:00,Toys,TY2500,1.0,4941000
4244,112885.0,4/97/7 00:00:00,Toys,TY5100,1.0,4941000
4245,126062.0,6/97/17 00:00:00,Gardening,GD1500,1.0,4941000
4246,126062.0,6/97/17 00:00:00,Gardening,GD2000,3.0,4941000
4247,132120.0,7/97/19 00:00:00,Pets,PT1300,4.0,4941000
4248,132120.0,7/97/19 00:00:00,Pets,PT2100,1.0,4941000
4249,132120.0,7/97/19 00:00:00,Pets,PT2300,1.0,4941000
4250,147674.0,10/97/9 00:00:00,Toys,TY3200,1.0,4941000
4251,172903.0,2/98/26 00:00:00,Gardening,GD1001,1.0,4941000
4252,192682.0,5/98/29 00:00:00,Toys,TY1900,1.0,4941000
4253,212171.0,8/98/20 00:00:00,Toys,TY1300,3.0,4941000
4254,220925.0,9/98/26 00:00:00,Software,SW8511,3.0,4941000
4255,234314.0,11/98/22 00:00:00,Sports,SP1100,1.0,4941000
4256,242413.0,12/98/27 00:00:00,Pets,PT1200,1.0,4941000
4257,105851.0,6/00/2 00:00:00,Gardening,GD1500,1.0,4941000
4258,112885.0,7/00/15 00:00:00,Toys,TY1200,1.0,4941000
4259,112885.0,7/00/15 00:00:00,Toys,TY2200,2.0,4941000
4260,112885.0,7/00/15 00:00:00,Toys,TY2500,1.0,4941000
4261,112885.0,7/00/15 00:00:00,Toys,TY5100,1.0,4941000
4262,126062.0,9/00/24 00:00:00,Gardening,GD1500,1.0,4941000
4263,126062.0,9/00/24 00:00:00,Gardening,GD2000,3.0,4941000
4264,132120.0,10/00/26 00:00:00,Pets,PT1300,4.0,4941000
4265,132120.0,10/00/26 00:00:00,Pets,PT2100,1.0,4941000
4266,132120.0,10/00/26 00:00:00,Pets,PT2300,1.0,4941000
4267,147674.0,1/01/16 00:00:00,Toys,TY3200,1.0,4941000
4268,100924.0,1/97/19 00:00:00,Pets,PT2300,1.0,5016000
4269,113985.0,4/97/13 00:00:00,Pets,PT4500,4.0,5016000
4270,128482.0,6/97/30 00:00:00,Sports,SP3100,1.0,5016000
4271,132123.0,7/97/19 00:00:00,Sports,SP1000,4.0,5016000
4272,132123.0,7/97/19 00:00:00,Sports,SP13OO,2.0,5016000
4273,132123.0,7/97/19 00:00:00,Sports,SP1500,1.0,5016000
4274,132123.0,7/97/19 00:00:00,Sports,SP2500,4.0,5016000
4275,188322.0,5/98/10 00:00:00,Pets,PT3500,4.0,5016000
4276,191545.0,5/98/24 00:00:00,Toys,TY1850,4.0,5016000
4277,193368.0,6/98/1 00:00:00,Gardening,GD1010,1.0,5016000
4278,207868.0,8/98/2 00:00:00,Sports,SP1000,1.0,5016000
4279,212399.0,8/98/21 00:00:00,Sports,SP1000,1.0,5016000
4280,227317.0,10/98/23 00:00:00,Pets,PT2400,3.0,5016000
4281,227317.0,10/98/23 00:00:00,Pets,PT3400,1.0,5016000
4282,227317.0,10/98/23 00:00:00,Pets,PT4300,1.0,5016000
4283,227317.0,10/98/23 00:00:00,Pets,PT4400,1.0,5016000
4284,100924.0,4/00/28 00:00:00,Pets,PT2300,1.0,5016000
4285,113985.0,7/00/21 00:00:00,Pets,PT4500,4.0,5016000
4286,128482.0,10/00/7 00:00:00,Sports,SP3100,1.0,5016000
4287,132123.0,10/00/26 00:00:00,Sports,SP1000,4.0,5016000
4288,132123.0,10/00/26 00:00:00,Sports,SP1300,2.0,5016000
4289,132123.0,10/00/26 00:00:00,Sports,SP1500,1.0,5016000
4290,132123.0,10/00/26 00:00:00,Sports,SP2500,4.0,5016000
4291,107118.0,3/97/3 00:00:00,Sports,SP1600,1.0,5141000
4292,116084.0,4/97/25 00:00:00,Sports,SP2000,1.0,5141000
4293,118694.0,5/97/9 00:00:00,Gardening,GD3000,1.0,5141000
4294,135382.0,8/97/5 00:00:00,Pets,PT3200,1.0,5141000
4295,145118.0,9/97/25 00:00:00,Pets,PT3300,1.0,5141000
4296,146789.0,10/97/4 00:00:00,Toys,TY2500,2.0,5141000
4297,186092.0,4/98/30 00:00:00,Toys,TY4300,2.0,5141000
4298,192462.0,5/98/28 00:00:00,Collectibles,CC4300,1.0,5141000
4299,200227.0,6/98/30 00:00:00,Toys,TY5300,1.0,5141000
4300,215681.0,9/98/4 00:00:00,Gardening,GD4300,1.0,5141000
4301,220455.0,9/98/24 00:00:00,Toys,TY4300,1.0,5141000
4302,238326.0,12/98/9 00:00:00,Pets,PT1100,1.0,5141000
4303,107118.0,6/00/10 00:00:00,Sports,SP1600,1.0,5141000
4304,116084.0,8/00/2 00:00:00,Sports,SP2000,1.0,5141000
4305,118694.0,8/00/16 00:00:00,Gardening,GD3000,1.0,5141000
4306,135382.0,11/00/12 00:00:00,Pets,PT3200,1.0,5141000
4307,145118.0,1/01/2 00:00:00,Pets,PT3300,1.0,5141000
4308,146789.0,1/01/11 00:00:00,Toys,TY2500,2.0,5141000
4309,117177.0,5/97/1 00:00:00,Collectibles,CC4700,1.0,5150000
4310,117759.0,5/97/4 00:00:00,Toys,TY4700,1.0,5150000
4311,132671.0,7/97/22 00:00:00,Pets,PT2200,4.0,5150000
4312,184978.0,4/98/25 00:00:00,Collectibles,CC2300,3.0,5150000
4313,199504.0,6/98/27 00:00:00,Gardening,GD2200,1.0,5150000
4314,241552.0,12/98/23 00:00:00,Toys,TY1800,3.0,5150000
4315,117177.0,8/00/8 00:00:00,Collectibles,CC4700,1.0,5150000
4316,117759.0,8/00/11 00:00:00,Toys,TY4700,1.0,5150000
4317,132671.0,10/00/29 00:00:00,Pets,PT2200,4.0,5150000
4318,113810.0,4/97/12 00:00:00,Sports,SP3300,4.0,5266000
4319,121334.0,5/97/23 00:00:00,Sports,SP3200,3.0,5266000
4320,123199.0,6/97/2 00:00:00,Toys,TY1100,1.0,5266000
4321,146405.0,10/97/2 00:00:00,Pets,PT3200,3.0,5266000
4322,155900.0,11/97/22 00:00:00,Toys,TY3800,1.0,5266000
4323,164490.0,1/98/8 00:00:00,Pets,PT4200,4.0,5266000
4324,170264.0,2/98/12 00:00:00,Gardening,GD1100,3.0,5266000
4325,175208.0,3/98/10 00:00:00,Sports,SP1000,1.0,5266000
4326,175208.0,3/98/10 00:00:00,Sports,SP1400,2.0,5266000
4327,175208.0,3/98/10 00:00:00,Sports,SP1600,1.0,5266000
4328,175208.0,3/98/10 00:00:00,Sports,SP2000,1.0,5266000
4329,203245.0,7/98/13 00:00:00,Sports,SP3100,1.0,5266000
4330,226117.0,10/98/18 00:00:00,Pets,PT1200,3.0,5266000
4331,226117.0,10/98/18 00:00:00,Pets,PT3300,4.0,5266000
4332,226117.0,10/98/18 00:00:00,Pets,PT3500,4.0,5266000
4333,229193.0,10/98/31 00:00:00,Sports,SP2200,1.0,5266000
4334,229193.0,10/98/31 00:00:00,Sports,SP2400,1.0,5266000
4335,229193.0,10/98/31 00:00:00,Sports,SP2600,1.0,5266000
4336,229193.0,10/98/31 00:00:00,Sports,SP3300,1.0,5266000
4337,232703.0,11/98/15 00:00:00,Sports,SP1600,3.0,5266000
4338,232703.0,11/98/15 00:00:00,Sports,SP2300,1.0,5266000
4339,232703.0,11/98/15 00:00:00,Sports,SP2400,1.0,5266000
4340,232703.0,11/98/15 00:00:00,Sports,SP2700,1.0,5266000
4341,113810.0,7/00/20 00:00:00,Sports,SP3300,4.0,5266000
4342,121334.0,8/00/30 00:00:00,Sports,SP3200,3.0,5266000
4343,123199.0,9/00/9 00:00:00,Toys,TY1100,1.0,5266000
4344,146405.0,1/01/9 00:00:00,Pets,PT3200,3.0,5266000
4345,155900.0,3/01/1 00:00:00,Toys,TY3800,1.0,5266000
4346,164490.0,4/01/17 00:00:00,Pets,PT4200,4.0,5266000
4347,170264.0,5/01/22 00:00:00,Gardening,GD1100,3.0,5266000
4348,101732.0,1/97/25 00:00:00,Sports,SP2500,1.0,5391000
4349,107772.0,3/97/7 00:00:00,Pets,PT4100,1.0,5391000
4350,141099.0,9/97/4 00:00:00,Pets,PT1100,1.0,5391000
4351,141099.0,9/97/4 00:00:00,Pets,PT2300,3.0,5391000
4352,141099.0,9/97/4 00:00:00,Pets,PT2400,1.0,5391000
4353,142800.0,9/97/13 00:00:00,Toys,TY2200,1.0,5391000
4354,144936.0,9/97/24 00:00:00,Toys,TY2600,1.0,5391000
4355,144936.0,9/97/24 00:00:00,Toys,TY3200,1.0,5391000
4356,144936.0,9/97/24 00:00:00,Toys,TY5200,1.0,5391000
4357,155153.0,11/97/18 00:00:00,Sports,SP1000,1.0,5391000
4358,155153.0,11/97/18 00:00:00,Sports,SP2200,1.0,5391000
4359,155153.0,11/97/18 00:00:00,Sports,SP2400,1.0,5391000
4360,171966.0,2/98/21 00:00:00,Pets,PT1300,4.0,5391000
4361,176609.0,3/98/17 00:00:00,Gardening,GD3000,1.0,5391000
4362,181661.0,4/98/10 00:00:00,Gardening,GD2400,1.0,5391000
4363,186541.0,5/98/2 00:00:00,Pets,PT2200,1.0,5391000
4364,210736.0,8/98/14 00:00:00,Gardening,GD2300,4.0,5391000
4365,211476.0,8/98/17 00:00:00,Sports,SP1400,1.0,5391000
4366,215686.0,9/98/4 00:00:00,Sports,SP3200,1.0,5391000
4367,224305.0,10/98/10 00:00:00,Sports,SP1000,1.0,5391000
4368,229422.0,11/98/1 00:00:00,Toys,TY1700,2.0,5391000
4369,229422.0,11/98/1 00:00:00,Toys,TY1750,1.0,5391000
4370,229422.0,11/98/1 00:00:00,Toys,TY4300,4.0,5391000
4371,101732.0,5/00/4 00:00:00,Sports,SP2500,1.0,5391000
4372,107772.0,6/00/14 00:00:00,Pets,PT4100,1.0,5391000
4373,141099.0,12/00/12 00:00:00,Pets,PT1100,1.0,5391000
4374,141099.0,12/00/12 00:00:00,Pets,PT2300,3.0,5391000
4375,141099.0,12/00/12 00:00:00,Pets,PT2400,1.0,5391000
4376,142800.0,12/00/21 00:00:00,Toys,TY2200,1.0,5391000
4377,144936.0,1/01/1 00:00:00,Toys,TY2600,1.0,5391000
4378,144936.0,1/01/1 00:00:00,Toys,TY3200,1.0,5391000
4379,144936.0,1/01/1 00:00:00,Toys,TY5200,1.0,5391000
4380,155153.0,2/01/25 00:00:00,Sports,SP1000,1.0,5391000
4381,155153.0,2/01/25 00:00:00,Sports,SP2200,1.0,5391000
4382,155153.0,2/01/25 00:00:00,Sports,SP2400,1.0,5391000
4383,171966.0,5/01/31 00:00:00,Pets,PT1300,4.0,5391000
4384,128292.0,6/97/29 00:00:00,Pets,PT2100,1.0,5516000
4385,134460.0,7/97/31 00:00:00,Toys,TY1300,3.0,5516000
4386,147495.0,10/97/8 00:00:00,Toys,TY2700,1.0,5516000
4387,148417.0,10/97/13 00:00:00,Toys,TY3800,1.0,5516000
4388,156864.0,11/97/27 00:00:00,Software,SW7383,1.0,5516000
4389,204608.0,7/98/19 00:00:00,Sports,SP2400,3.0,5516000
4390,206018.0,7/98/25 00:00:00,Sports,SP2400,4.0,5516000
4391,209800.0,8/98/10 00:00:00,Pets,PT1000,1.0,5516000
4392,128292.0,10/00/6 00:00:00,Pets,PT2100,1.0,5516000
4393,134460.0,11/00/7 00:00:00,Toys,TY1300,3.0,5516000
4394,147495.0,1/01/15 00:00:00,Toys,TY2700,1.0,5516000
4395,148417.0,1/01/20 00:00:00,Toys,TY3800,1.0,5516000
4396,156864.0,3/01/6 00:00:00,Software,SW7383,1.0,5516000
4397,99178.0,1/97/5 00:00:00,Sports,SP1000,2.0,5634000
4398,99570.0,1/97/8 00:00:00,Pets,PT4100,1.0,5634000
4399,101585.0,1/97/24 00:00:00,Sports,SP1000,1.0,5634000
4400,101585.0,1/97/24 00:00:00,Sports,SP14OO,2.0,5634000
4401,101585.0,1/97/24 00:00:00,Sports,SP2300,4.0,5634000
4402,101585.0,1/97/24 00:00:00,Sports,SP2300,1.0,5634000
4403,113446.0,4/97/10 00:00:00,Sports,SP1100,2.0,5634000
4404,118703.0,5/97/9 00:00:00,Pets,PT2100,1.0,5634000
4405,122646.0,5/97/30 00:00:00,Gardening,GD1010,1.0,5634000
4406,122646.0,5/97/30 00:00:00,Gardening,GD1200,3.0,5634000
4407,122646.0,5/97/30 00:00:00,Gardening,gd3300,4.0,5634000
4408,122646.0,5/97/30 00:00:00,Gardening,GD4200,1.0,5634000
4409,162224.0,12/97/25 00:00:00,Sports,SP2400,1.0,5634000
4410,170093.0,2/98/11 00:00:00,Sports,SP2200,1.0,5634000
4411,184990.0,4/98/25 00:00:00,Pets,PT1200,3.0,5634000
4412,184990.0,4/98/25 00:00:00,Pets,PT3500,4.0,5634000
4413,184990.0,4/98/25 00:00:00,Pets,PT4500,1.0,5634000
4414,206971.0,7/98/29 00:00:00,Gardening,GD1100,1.0,5634000
4415,213614.0,8/98/26 00:00:00,Toys,TY3300,1.0,5634000
4416,217624.0,9/98/12 00:00:00,Sports,SP2200,1.0,5634000
4417,217624.0,9/98/12 00:00:00,Sports,SP2400,1.0,5634000
4418,217625.0,9/98/12 00:00:00,Sports,SP2600,1.0,5634000
4419,217624.0,9/98/12 00:00:00,Sports,SP3100,1.0,5634000
4420,220934.0,9/98/26 00:00:00,Pets,PT2100,2.0,5634000
4421,99178.0,4/00/14 00:00:00,Sports,SP1000,2.0,5634000
4422,99570.0,4/00/17 00:00:00,Pets,PT4100,1.0,5634000
4423,101585.0,5/00/3 00:00:00,Sports,SP1000,1.0,5634000
4424,101585.0,5/00/3 00:00:00,Sports,SP1400,2.0,5634000
4425,101585.0,5/00/3 00:00:00,Sports,SP2300,4.0,5634000
4426,101585.0,5/00/3 00:00:00,Sports,SP2300,1.0,5634000
4427,113446.0,7/00/18 00:00:00,Sports,SP1100,2.0,5634000
4428,118703.0,8/00/16 00:00:00,Pets,PT2100,1.0,5634000
4429,122646.0,9/00/6 00:00:00,Gardening,GD1010,1.0,5634000
4430,122646.0,9/00/6 00:00:00,Gardening,GD12OO,3.0,5634000
4431,122646.0,9/00/6 00:00:00,Gardening,GD3300,4.0,5634000
4432,122646.0,9/00/6 00:00:00,Gardening,GD4200,1.0,5634000
4433,162224.0,4/01/3 00:00:00,Sports,SP2400,1.0,5634000
4434,170093.0,5/01/21 00:00:00,Sports,SP2200,1.0,5634000
4435,110394.0,3/97/23 00:00:00,Toys,TY3200,1.0,5641000
4436,120014.0,5/97/16 00:00:00,Gardening,GD2200,1.0,5641000
4437,133464.0,7/97/26 00:00:00,Toys,TY3100,1.0,5641000
4438,148237.0,10/97/12 00:00:00,Software,SW5338,3.0,5641000
4439,158426.0,12/97/5 00:00:00,Pets,PT1100,1.0,5641000
4440,184142.0,4/98/21 00:00:00,Sports,SP2600,1.0,5641000
4441,214770.0,8/98/31 00:00:00,Pets,PT1100,1.0,5641000
4442,214770.0,8/98/31 00:00:00,Pets,PT2OOO,4.0,5641000
4443,214770.0,8/98/31 00:00:00,Pets,PT3500,1.0,5641000
4444,228977.0,10/98/30 00:00:00,Software,SW4825,2.0,5641000
4445,235230.0,11/98/26 00:00:00,Pets,PT2100,3.0,5641000
4446,235230.0,11/98/26 00:00:00,Pets,PT3200,1.0,5641000
4447,235230.0,11/98/26 00:00:00,Pets,PT4500,1.0,5641000
4448,235230.0,11/98/26 00:00:00,Pets,PT4500,1.0,5641000
4449,239923.0,12/98/16 00:00:00,Toys,TY1750,1.0,5641000
4450,239923.0,12/98/16 00:00:00,Toys,TY2300,1.0,5641000
4451,239923.0,12/98/16 00:00:00,Toys,TY2700,1.0,5641000
4452,239923.0,12/98/16 00:00:00,Toys,TY5300,1.0,5641000
4453,110394.0,6/00/30 00:00:00,Toys,TY3200,1.0,5641000
4454,120014.0,8/00/23 00:00:00,Gardening,GD2200,1.0,5641000
4455,133464.0,11/00/2 00:00:00,Toys,TY3100,1.0,5641000
4456,148237.0,1/01/19 00:00:00,Software,SW5338,3.0,5641000
4457,158426.0,3/01/14 00:00:00,Pets,PT1100,1.0,5641000
4458,125874.0,6/97/16 00:00:00,Sports,SP1000,2.0,5766000
4459,149706.0,10/97/20 00:00:00,Toys,TY1700,1.0,5766000
4460,162411.0,12/97/26 00:00:00,Pets,PT1000,1.0,5766000
4461,162411.0,12/97/26 00:00:00,Pets,PT1100,2.0,5766000
4462,162411.0,12/97/26 00:00:00,Pets,PT2400,3.0,5766000
4463,178237.0,3/98/25 00:00:00,Pets,PT2300,3.0,5766000
4464,178237.0,3/98/25 00:00:00,Pets,PT3100,1.0,5766000
4465,178237.0,3/98/25 00:00:00,Pets,PT4100,4.0,5766000
4466,178237.0,3/98/25 00:00:00,Pets,PT4500,4.0,5766000
4467,200240.0,6/98/30 00:00:00,Pets,PT2200,3.0,5766000
4468,209045.0,8/98/7 00:00:00,Software,SW2181,1.0,5766000
4469,215237.0,9/98/2 00:00:00,Toys,TY2300,1.0,5766000
4470,215237.0,9/98/2 00:00:00,Toys,TY3100,1.0,5766000
4471,215237.0,9/98/2 00:00:00,Toys,TY3800,1.0,5766000
4472,218799.0,9/98/17 00:00:00,Toys,TY1700,2.0,5766000
4473,219285.0,9/98/19 00:00:00,Pets,PT2200,1.0,5766000
4474,219772.0,9/98/21 00:00:00,Sports,SP1200,2.0,5766000
4475,222628.0,10/98/3 00:00:00,Toys,TY1850,1.0,5766000
4476,125874.0,9/00/23 00:00:00,Sports,SP1000,2.0,5766000
4477,149706.0,1/01/27 00:00:00,Toys,TY1700,1.0,5766000
4478,162411.0,4/01/4 00:00:00,Pets,PT1000,1.0,5766000
4479,162411.0,4/01/4 00:00:00,Pets,PT1100,2.0,5766000
4480,162411.0,4/01/4 00:00:00,Pets,PT2400,3.0,5766000
4481,100686.0,1/97/17 00:00:00,Pets,PT4100,1.0,5891000
4482,111362.0,3/97/29 00:00:00,Sports,SP2600,1.0,5891000
4483,122459.0,5/97/29 00:00:00,Gardening,GD3400,2.0,5891000
4484,126766.0,6/97/21 00:00:00,Sports,SP1100,1.0,5891000
4485,136346.0,8/97/10 00:00:00,Toys,TY5200,2.0,5891000
4486,138565.0,8/97/22 00:00:00,Pets,PT2000,1.0,5891000
4487,148425.0,10/97/13 00:00:00,Toys,TY4500,2.0,5891000
4488,158219.0,12/97/4 00:00:00,Toys,TY1600,1.0,5891000
4489,158219.0,12/97/4 00:00:00,Toys,TY1750,4.0,5891000
4490,158219.0,12/97/4 00:00:00,Toys,TY3100,4.0,5891000
4491,158219.0,12/97/4 00:00:00,Toys,TY3800,2.0,5891000
4492,170691.0,2/98/14 00:00:00,Pets,PT4600,1.0,5891000
4493,223364.0,10/98/6 00:00:00,Toys,TY1850,3.0,5891000
4494,223599.0,10/98/7 00:00:00,Software,SW8511,1.0,5891000
4495,228981.0,10/98/30 00:00:00,Sports,SP1000,4.0,5891000
4496,228981.0,10/98/30 00:00:00,Sports,SP2200,3.0,5891000
4497,228981.0,10/98/30 00:00:00,Sports,SP2400,1.0,5891000
4498,228981.0,10/98/30 00:00:00,Sports,SP2600,1.0,5891000
4499,100686.0,4/00/26 00:00:00,Pets,PT4100,1.0,5891000
